ID_CLIENT	GENDER	MARITAL_STATUS	QTY_PETS	DISTRICT
5130	F	Married	1	Manhattan
5133	F	Married	1	Bronx
5134	F	Single	4	Manhattan
5136	M	Married	3	Brooklyn
5140	F	Single	1	Queens
5143	M	Single	1	Bronx
5144	M	Single	4	Brooklyn
5147	F	Single	1	Bronx
5148	F	Single	1	Manhattan
5150	F	Married	4	Manhattan
5151	M	Single	4	Brooklyn
5153	F	Single	2	Manhattan
5155	M	Married	4	Brooklyn
5158	M	Single	3	Manhattan
5159	M	Married	1	Brooklyn
5162	M	Married	5	Staten Island
5163	M	Married	3	Manhattan
5166	M	Married	4	Bronx
5167	F	Single	3	Manhattan
5170	F	Married	2	Bronx
5171	M	Single	3	Brooklyn
5172	M	Single	2	Queens
5174	M	Married	4	Manhattan
5181	M	Single	3	Queens
5182	F	Single	3	Bronx
5183	M	Single	3	Bronx
5185	F	Married	5	Manhattan
5188	F	Married	5	Staten Island
5192	M	Married	3	Brooklyn
5195	M	Married	1	Bronx
5196	F	Married	3	Bronx
5199	F	Married	4	Manhattan
5203	M	Married	5	Brooklyn
5204	F	Married	1	Queens
5206	M	Single	1	Bronx
5207	M	Single	1	Brooklyn
5208	M	Married	4	Brooklyn
5210	F	Single	1	Bronx
5214	F	Single	3	Bronx
5215	M	Single	4	Staten Island
5216	F	Married	2	Manhattan
5219	M	Single	4	Bronx
5221	F	Married	1	Brooklyn
5222	M	Married	2	Bronx
5223	M	Married	1	Queens
5226	M	Married	1	Bronx
5230	M	Married	3	Bronx
5231	F	Married	2	Brooklyn
5233	F	Married	2	Brooklyn
5235	F	Single	3	Brooklyn
5237	F	Single	3	Staten Island
5238	M	Single	3	Bronx
5240	F	Single	1	Bronx
5241	F	Single	5	Bronx
5242	F	Married	4	Brooklyn
5244	F	Single	5	Bronx
5249	F	Single	4	Brooklyn
5250	F	Married	3	Brooklyn
5252	F	Married	4	Brooklyn
5256	M	Married	3	Bronx
5258	M	Married	1	Queens
5261	F	Married	1	Brooklyn
5264	F	Single	1	Bronx
5265	M	Single	1	Brooklyn
5271	M	Single	1	Bronx
5276	F	Single	4	Bronx
5277	M	Married	5	Queens
5279	M	Married	3	Brooklyn
5280	F	Single	5	Bronx
5281	M	Single	5	Brooklyn
5282	F	Single	2	Staten Island
5283	F	Single	3	Brooklyn
5284	F	Married	3	Queens
5289	F	Married	5	Bronx
5290	M	Single	1	Brooklyn
5293	F	Single	2	Brooklyn
5294	F	Single	4	Queens
5295	M	Single	3	Manhattan
5297	M	Married	1	Bronx
5298	M	Single	2	Brooklyn
5301	F	Married	2	Brooklyn
5303	M	Married	3	Bronx
5305	M	Single	4	Manhattan
5307	F	Married	3	Brooklyn
5310	M	Single	4	Staten Island
5311	M	Married	2	Brooklyn
5313	F	Married	3	Manhattan
5314	M	Single	3	Manhattan
5315	M	Married	2	Queens
5317	M	Single	3	Bronx
5318	M	Single	3	Queens
5320	M	Married	2	Manhattan
5321	F	Married	1	Queens
5324	M	Single	2	Brooklyn
5329	M	Single	1	Bronx
5331	F	Married	2	Manhattan
5333	M	Single	2	Brooklyn
5335	M	Single	5	Bronx
5339	M	Married	2	Manhattan
5340	F	Married	2	Manhattan
5341	F	Married	2	Bronx
5342	F	Married	1	Bronx
5343	F	Single	4	Brooklyn
5345	F	Married	1	Bronx
5346	F	Married	2	Manhattan
5347	F	Single	3	Brooklyn
5348	F	Single	3	Manhattan
5349	F	Married	1	Bronx
5350	M	Single	2	Staten Island
5351	F	Single	5	Queens
5353	M	Single	3	Queens
5355	M	Single	2	Bronx
5358	F	Married	1	Manhattan
5360	M	Single	2	Manhattan
5362	F	Single	2	Manhattan
5363	M	Single	3	Queens
5365	F	Single	2	Manhattan
5366	F	Single	2	Bronx
5368	F	Married	4	Manhattan
5374	M	Married	3	Manhattan
5376	M	Single	1	Manhattan
5379	F	Single	1	Bronx
5381	F	Married	3	Brooklyn
5387	F	Single	1	Bronx
5388	M	Married	4	Manhattan
5389	F	Single	1	Bronx
5393	F	Single	1	Brooklyn
5394	M	Married	4	Brooklyn
5396	M	Single	3	Manhattan
5397	M	Single	2	Staten Island
5398	F	Married	5	Bronx
5400	F	Single	1	Bronx
5401	F	Single	4	Brooklyn
5405	F	Married	1	Manhattan
5406	F	Single	4	Queens
5407	M	Married	4	Manhattan
5409	F	Single	2	Brooklyn
5410	F	Married	2	Bronx
5412	M	Single	1	Manhattan
5418	F	Married	3	Queens
5419	F	Single	1	Bronx
5423	F	Single	4	Manhattan
5424	F	Single	4	Queens
5427	F	Single	3	Brooklyn
5428	M	Married	2	Bronx
5429	F	Married	3	Manhattan
5430	M	Single	4	Queens
5431	F	Married	2	Bronx
5432	M	Married	3	Manhattan
5433	M	Married	2	Bronx
5435	M	Married	5	Bronx
5436	M	Single	2	Bronx
5438	M	Married	1	Manhattan
5448	F	Married	5	Brooklyn
5449	F	Single	3	Bronx
5450	F	Married	4	Manhattan
5452	F	Single	2	Bronx
5453	M	Single	3	Staten Island
5456	F	Single	2	Staten Island
5457	M	Single	3	Brooklyn
5461	F	Married	5	Staten Island
5462	M	Married	1	Manhattan
5464	M	Single	4	Brooklyn
5465	M	Single	1	Brooklyn
5466	M	Single	4	Brooklyn
5471	M	Single	4	Brooklyn
5473	F	Single	1	Manhattan
5476	M	Married	4	Bronx
5478	M	Single	3	Manhattan
5481	F	Married	4	Brooklyn
5486	F	Married	3	Manhattan
5488	F	Single	4	Brooklyn
5489	F	Single	2	Bronx
5493	F	Married	3	Brooklyn
5494	M	Single	3	Brooklyn
5498	M	Single	1	Manhattan
5499	M	Married	4	Manhattan
5500	M	Single	1	Manhattan
5501	F	Single	4	Bronx
5502	M	Married	3	Bronx
5503	M	Married	3	Bronx
5508	F	Married	4	Brooklyn
5509	M	Married	5	Staten Island
5512	F	Single	5	Brooklyn
5514	M	Single	2	Brooklyn
5518	M	Married	5	Bronx
5519	M	Married	2	Brooklyn
5526	M	Married	4	Bronx
5528	F	Single	2	Manhattan
5530	F	Married	4	Bronx
5531	F	Married	4	Bronx
5532	M	Married	1	Brooklyn
5533	F	Single	1	Bronx
5535	M	Married	3	Manhattan
5536	F	Single	1	Queens
5537	F	Single	1	Manhattan
5538	F	Single	2	Brooklyn
5539	F	Married	4	Bronx
5541	F	Married	1	Bronx
5542	M	Single	2	Manhattan
5543	F	Single	5	Manhattan
5545	M	Single	3	Bronx
5547	M	Single	2	Bronx
5548	F	Single	3	Brooklyn
5549	F	Married	3	Staten Island
5553	F	Single	3	Brooklyn
5555	F	Married	4	Staten Island
5556	M	Single	1	Bronx
5557	M	Single	4	Queens
5558	M	Married	3	Brooklyn
5559	F	Married	4	Brooklyn
5560	M	Married	1	Bronx
5566	M	Single	4	Brooklyn
5567	M	Single	2	Staten Island
5568	M	Married	2	Queens
5571	M	Single	2	Queens
5572	F	Single	5	Manhattan
5574	M	Married	3	Manhattan
5576	M	Single	3	Brooklyn
5577	F	Married	1	Brooklyn
5578	F	Single	5	Queens
5580	M	Married	3	Bronx
5581	F	Single	1	Manhattan
5584	F	Single	1	Bronx
5585	F	Single	1	Bronx
5587	F	Single	1	Bronx
5588	F	Married	2	Queens
5589	M	Single	1	Brooklyn
5590	M	Married	5	Bronx
5592	F	Single	1	Manhattan
5593	M	Single	4	Bronx
5594	F	Single	1	Queens
5596	F	Single	1	Brooklyn
5597	F	Single	2	Manhattan
5598	F	Married	4	Manhattan
5602	M	Married	1	Brooklyn
5605	M	Married	4	Queens
5606	F	Single	1	Queens
5608	F	Single	2	Brooklyn
5610	M	Single	4	Bronx
5611	M	Married	2	Manhattan
5612	M	Single	2	Bronx
5614	F	Single	2	Bronx
5615	M	Single	1	Bronx
5616	F	Single	3	Bronx
5617	F	Single	1	Queens
5618	F	Married	3	Queens
5623	F	Married	4	Bronx
5624	F	Single	4	Queens
5625	F	Single	4	Manhattan
5626	F	Married	4	Brooklyn
5627	M	Single	1	Brooklyn
5628	F	Married	3	Staten Island
5630	F	Single	2	Brooklyn
5631	M	Single	5	Manhattan
5633	F	Single	4	Bronx
5636	F	Married	1	Bronx
5639	M	Single	4	Manhattan
5642	M	Single	4	Brooklyn
5643	M	Single	4	Bronx
5644	F	Married	2	Bronx
5645	M	Married	4	Bronx
5647	M	Single	3	Bronx
5649	M	Married	3	Staten Island
5650	M	Single	3	Staten Island
5652	F	Single	2	Queens
5654	F	Single	4	Queens
5655	F	Single	2	Bronx
5656	F	Single	1	Manhattan
5657	F	Married	3	Queens
5659	F	Married	1	Brooklyn
5660	M	Single	5	Brooklyn
5663	F	Married	1	Bronx
5664	M	Married	4	Manhattan
5665	F	Married	4	Brooklyn
5666	M	Single	4	Queens
5667	F	Married	1	Manhattan
5669	M	Single	5	Staten Island
5672	M	Married	1	Queens
5673	M	Married	1	Manhattan
5674	F	Single	3	Brooklyn
5676	M	Married	1	Brooklyn
5681	M	Single	1	Manhattan
5682	F	Single	2	Manhattan
5685	F	Single	2	Bronx
5686	M	Married	3	Manhattan
5687	M	Single	4	Brooklyn
5690	F	Married	4	Bronx
5691	F	Married	1	Brooklyn
5693	M	Single	3	Queens
5694	F	Married	2	Manhattan
5696	F	Single	1	Bronx
5700	M	Married	3	Manhattan
5702	F	Married	3	Manhattan
5707	F	Married	5	Queens
5709	M	Single	3	Staten Island
5711	F	Single	4	Brooklyn
5712	F	Married	2	Queens
5714	M	Married	2	Bronx
5715	M	Single	1	Manhattan
5716	F	Married	1	Queens
5717	F	Single	1	Bronx
5718	F	Married	2	Brooklyn
5720	M	Single	5	Staten Island
5722	M	Married	5	Queens
5723	F	Married	3	Bronx
5724	M	Married	4	Manhattan
5726	M	Single	1	Bronx
5727	F	Single	2	Queens
5728	M	Married	1	Staten Island
5731	F	Married	3	Bronx
5733	M	Married	2	Manhattan
5734	M	Married	3	Bronx
5735	M	Single	1	Brooklyn
5738	M	Married	1	Manhattan
5739	M	Married	3	Manhattan
5740	F	Single	3	Manhattan
5742	F	Single	4	Manhattan
5744	F	Married	1	Manhattan
5745	F	Married	3	Bronx
5746	F	Single	4	Bronx
5748	M	Married	3	Bronx
5754	M	Single	2	Brooklyn
5755	M	Single	1	Staten Island
5757	M	Single	1	Manhattan
5760	F	Married	5	Bronx
5765	M	Married	2	Brooklyn
5766	M	Married	5	Manhattan
5767	F	Married	3	Brooklyn
5768	F	Married	2	Manhattan
5769	M	Single	1	Brooklyn
5773	M	Single	4	Brooklyn
5774	F	Married	2	Manhattan
5777	M	Married	1	Bronx
5778	F	Single	1	Brooklyn
5781	M	Married	2	Manhattan
5782	M	Single	5	Bronx
5786	M	Married	4	Bronx
5787	F	Single	4	Queens
5789	M	Married	1	Manhattan
5790	M	Married	2	Bronx
5791	M	Single	3	Manhattan
5792	M	Single	5	Bronx
5799	F	Single	4	Bronx
5801	M	Single	2	Manhattan
5802	F	Single	3	Bronx
5803	F	Single	3	Queens
5804	M	Single	2	Staten Island
5805	M	Single	1	Manhattan
5806	M	Single	2	Brooklyn
5809	M	Married	1	Bronx
5810	M	Single	2	Bronx
5813	M	Single	4	Manhattan
5814	M	Single	4	Bronx
5819	F	Married	2	Bronx
5820	M	Single	1	Bronx
5821	F	Married	4	Bronx
5822	M	Single	5	Staten Island
5823	F	Married	3	Bronx
5824	M	Married	3	Bronx
5826	F	Married	4	Bronx
5827	M	Married	3	Manhattan
5828	F	Married	1	Staten Island
5829	M	Married	5	Staten Island
5830	M	Single	4	Brooklyn
5831	M	Single	3	Manhattan
5833	F	Single	2	Queens
5834	F	Single	1	Manhattan
5835	M	Single	2	Manhattan
5838	F	Married	3	Queens
5839	F	Single	5	Brooklyn
5840	F	Married	2	Brooklyn
5844	M	Single	4	Bronx
5847	M	Single	5	Staten Island
5848	F	Single	2	Brooklyn
5851	F	Married	1	Brooklyn
5852	M	Married	1	Queens
5855	F	Single	2	Bronx
5857	M	Married	4	Manhattan
5858	M	Single	1	Manhattan
5859	M	Married	1	Bronx
5863	M	Married	3	Queens
5865	M	Single	1	Bronx
5867	M	Single	3	Manhattan
5868	F	Single	2	Bronx
5869	M	Single	1	Bronx
5871	F	Married	2	Bronx
5872	F	Married	4	Queens
5875	M	Single	2	Manhattan
5876	M	Single	1	Brooklyn
5877	M	Single	3	Bronx
5881	F	Single	4	Brooklyn
5882	F	Single	4	Manhattan
5887	F	Single	3	Bronx
5890	F	Single	3	Manhattan
5891	M	Married	3	Queens
5894	M	Single	4	Manhattan
5895	M	Single	1	Bronx
5896	F	Single	5	Bronx
5898	M	Single	2	Manhattan
5899	F	Married	2	Bronx
5900	M	Married	5	Manhattan
5902	M	Married	1	Staten Island
5903	M	Single	1	Bronx
5905	F	Married	1	Bronx
5906	M	Married	3	Bronx
5908	F	Single	2	Manhattan
5909	M	Single	1	Bronx
5910	F	Married	4	Bronx
5912	F	Married	1	Manhattan
5913	F	Married	5	Bronx
5914	F	Single	2	Manhattan
5916	F	Married	2	Staten Island
5918	F	Married	1	Brooklyn
5920	F	Single	3	Bronx
5921	F	Married	3	Queens
5923	M	Single	1	Queens
5924	M	Married	5	Bronx
5925	M	Married	3	Bronx
5926	F	Single	5	Queens
5927	M	Married	2	Queens
5929	F	Married	4	Bronx
5933	M	Married	1	Queens
5935	M	Married	1	Brooklyn
5938	M	Married	5	Brooklyn
5941	M	Single	5	Bronx
5942	F	Married	1	Bronx
5944	M	Single	2	Manhattan
5948	M	Married	2	Bronx
5950	M	Single	3	Staten Island
5951	M	Married	2	Brooklyn
5952	M	Single	2	Bronx
5953	F	Married	3	Bronx
5954	M	Single	2	Brooklyn
5956	M	Single	4	Staten Island
5957	F	Single	4	Manhattan
5958	F	Single	3	Bronx
5959	M	Married	3	Brooklyn
5960	M	Single	3	Brooklyn
5962	F	Married	5	Bronx
5965	M	Single	3	Brooklyn
5967	M	Single	2	Manhattan
5968	F	Married	1	Brooklyn
5970	M	Married	4	Bronx
5971	F	Single	2	Bronx
5973	M	Married	2	Manhattan
5974	F	Single	4	Brooklyn
5975	F	Single	3	Queens
5976	M	Single	5	Queens
5977	M	Single	1	Bronx
5978	M	Married	5	Bronx
5981	M	Married	1	Queens
5982	M	Single	2	Bronx
5984	M	Single	1	Bronx
5985	M	Single	4	Brooklyn
5986	M	Married	4	Brooklyn
5989	M	Married	2	Bronx
5990	F	Married	4	Bronx
5991	M	Married	1	Manhattan
5992	F	Single	3	Bronx
5994	M	Married	1	Brooklyn
5999	F	Married	2	Queens
6001	F	Married	2	Bronx
6002	F	Married	3	Bronx
6003	F	Single	1	Bronx
6004	F	Single	4	Staten Island
6006	F	Single	5	Brooklyn
6008	M	Single	3	Bronx
6009	M	Single	2	Manhattan
6010	M	Single	1	Brooklyn
6012	M	Married	3	Bronx
6013	M	Married	1	Staten Island
6014	F	Married	1	Bronx
6018	F	Single	3	Manhattan
6019	F	Single	1	Brooklyn
6021	F	Single	4	Bronx
6024	F	Married	2	Brooklyn
6025	F	Single	1	Staten Island
6027	M	Married	1	Queens
6030	F	Single	2	Brooklyn
6032	M	Married	3	Brooklyn
6033	M	Single	3	Brooklyn
6034	M	Single	3	Brooklyn
6038	F	Single	3	Bronx
6041	F	Single	2	Queens
6042	M	Married	4	Brooklyn
6044	M	Single	5	Manhattan
6047	M	Single	3	Bronx
6048	M	Single	5	Queens
6051	F	Single	3	Manhattan
6052	F	Married	4	Brooklyn
6055	F	Married	1	Brooklyn
6056	F	Single	2	Bronx
6057	F	Married	4	Manhattan
6061	M	Married	1	Bronx
6065	F	Married	1	Bronx
6066	M	Married	2	Brooklyn
6069	F	Single	4	Bronx
6071	F	Married	1	Brooklyn
6072	M	Married	2	Bronx
6074	M	Married	1	Staten Island
6075	F	Married	3	Brooklyn
6076	M	Married	2	Queens
6077	F	Married	4	Manhattan
6079	F	Married	3	Bronx
6080	M	Married	3	Queens
6081	M	Married	4	Queens
6082	F	Married	4	Bronx
6083	M	Married	3	Manhattan
6084	F	Married	1	Manhattan
6086	M	Married	4	Brooklyn
6087	M	Married	4	Bronx
6092	F	Married	1	Manhattan
6093	M	Married	3	Queens
6094	M	Married	1	Queens
6095	M	Married	2	Bronx
6096	M	Married	2	Brooklyn
6097	M	Married	2	Queens
6098	F	Single	1	Manhattan
6099	M	Single	3	Brooklyn
6100	M	Married	4	Manhattan
6101	F	Single	3	Bronx
6105	M	Single	1	Queens
6106	M	Married	4	Bronx
6107	F	Married	5	Manhattan
6111	M	Single	4	Queens
6113	F	Single	1	Manhattan
6114	F	Single	2	Manhattan
6120	M	Married	1	Manhattan
6123	F	Married	1	Bronx
6126	M	Single	3	Manhattan
6127	F	Married	2	Brooklyn
6129	F	Married	1	Bronx
6130	M	Married	2	Bronx
6132	M	Married	1	Manhattan
6133	F	Married	2	Manhattan
6134	F	Single	2	Bronx
6135	M	Single	3	Brooklyn
6136	F	Single	3	Bronx
6138	F	Married	5	Bronx
6141	M	Single	3	Brooklyn
6142	M	Married	3	Manhattan
6145	F	Single	5	Bronx
6148	F	Married	2	Manhattan
6151	F	Married	1	Queens
6152	F	Married	1	Queens
6153	F	Single	4	Manhattan
6155	F	Single	3	Bronx
6157	F	Single	2	Staten Island
6159	M	Single	1	Queens
6161	F	Single	1	Bronx
6162	M	Married	4	Bronx
6163	F	Single	2	Bronx
6167	M	Single	1	Manhattan
6168	M	Married	4	Bronx
6169	M	Single	2	Bronx
6171	M	Single	4	Bronx
6172	M	Married	3	Bronx
6174	F	Single	1	Bronx
6175	F	Married	5	Brooklyn
6180	M	Single	5	Bronx
6181	M	Married	4	Manhattan
6182	F	Married	5	Bronx
6184	M	Single	2	Brooklyn
6186	M	Married	4	Bronx
6187	M	Single	3	Queens
6190	F	Married	2	Manhattan
6193	M	Married	5	Brooklyn
6194	M	Married	5	Manhattan
6196	F	Single	4	Manhattan
6203	F	Single	2	Manhattan
6204	F	Married	5	Bronx
6205	M	Married	4	Queens
6207	M	Married	1	Bronx
6208	F	Married	1	Bronx
6209	M	Married	3	Brooklyn
6214	F	Single	4	Manhattan
6216	M	Married	3	Queens
6217	F	Married	2	Brooklyn
6218	F	Married	1	Manhattan
6219	F	Single	3	Manhattan
6220	F	Single	1	Manhattan
6222	M	Single	1	Brooklyn
6223	M	Married	2	Brooklyn
6224	F	Married	1	Brooklyn
6227	F	Married	3	Manhattan
6228	M	Single	3	Manhattan
6230	F	Single	4	Brooklyn
6232	F	Married	1	Bronx
6233	F	Single	3	Manhattan
6236	F	Married	1	Brooklyn
6237	F	Single	3	Bronx
6239	F	Married	1	Brooklyn
6240	M	Single	4	Queens
6245	M	Married	3	Queens
6248	F	Married	3	Manhattan
6251	M	Single	4	Brooklyn
6253	F	Married	4	Bronx
6254	F	Single	3	Bronx
6256	M	Married	1	Brooklyn
6259	F	Single	5	Brooklyn
6260	F	Single	4	Manhattan
6261	M	Married	5	Bronx
6262	F	Married	4	Manhattan
6263	F	Single	1	Queens
6265	F	Single	2	Queens
6266	M	Single	1	Bronx
6271	M	Single	1	Brooklyn
6272	F	Single	1	Brooklyn
6273	M	Single	2	Manhattan
6274	M	Single	1	Manhattan
6283	F	Single	4	Bronx
6284	F	Married	5	Bronx
6287	M	Single	3	Brooklyn
6288	F	Single	1	Bronx
6289	M	Single	1	Brooklyn
6291	F	Single	1	Manhattan
6297	F	Single	2	Bronx
6299	F	Married	5	Bronx
6301	F	Married	1	Bronx
6304	F	Married	1	Brooklyn
6305	F	Single	1	Queens
6306	F	Single	2	Bronx
6307	F	Married	4	Manhattan
6309	M	Married	3	Staten Island
6311	M	Single	2	Manhattan
6313	F	Married	1	Bronx
6315	F	Single	5	Staten Island
6317	F	Married	4	Brooklyn
6318	F	Single	1	Bronx
6319	M	Single	1	Staten Island
6320	M	Married	2	Manhattan
6321	M	Single	5	Staten Island
6324	F	Single	3	Queens
6328	F	Married	4	Bronx
6334	F	Married	1	Queens
6339	F	Single	1	Queens
6341	F	Single	2	Manhattan
6344	F	Single	1	Queens
6346	M	Single	3	Queens
6347	F	Married	5	Bronx
6348	M	Married	2	Manhattan
6350	F	Married	2	Bronx
6352	M	Single	3	Bronx
6353	M	Married	3	Manhattan
6354	M	Married	2	Brooklyn
6355	M	Married	4	Bronx
6358	F	Single	3	Queens
6359	F	Single	2	Bronx
6361	F	Married	2	Brooklyn
6362	F	Single	4	Staten Island
6367	F	Single	1	Manhattan
6369	F	Single	2	Queens
6372	M	Married	1	Bronx
6375	M	Single	2	Brooklyn
6382	F	Married	1	Brooklyn
6383	M	Single	4	Staten Island
6387	F	Single	5	Brooklyn
6388	F	Single	2	Manhattan
6394	M	Married	3	Brooklyn
6395	M	Married	1	Bronx
6398	F	Single	1	Manhattan
6399	F	Single	3	Bronx
6400	M	Married	3	Brooklyn
6402	F	Single	3	Brooklyn
6406	M	Married	2	Manhattan
6408	F	Single	1	Manhattan
6414	M	Married	1	Manhattan
6415	M	Single	2	Queens
6417	M	Single	2	Bronx
6421	F	Married	3	Bronx
6423	F	Single	4	Bronx
6424	F	Single	5	Brooklyn
6425	M	Married	3	Staten Island
6428	M	Single	4	Staten Island
6429	M	Single	5	Brooklyn
6432	F	Single	1	Manhattan
6433	F	Single	1	Bronx
6434	F	Married	5	Staten Island
6439	F	Single	3	Bronx
6440	M	Single	1	Brooklyn
6442	F	Married	2	Brooklyn
6444	M	Single	5	Brooklyn
6446	F	Single	5	Brooklyn
6452	F	Married	3	Manhattan
6454	F	Single	1	Bronx
6457	F	Single	2	Bronx
6459	M	Married	4	Manhattan
6460	M	Married	2	Manhattan
6461	F	Married	1	Brooklyn
6462	M	Single	1	Bronx
6464	M	Single	3	Brooklyn
6465	F	Single	4	Brooklyn
6466	F	Married	3	Bronx
6468	F	Married	5	Staten Island
6469	M	Single	1	Brooklyn
6471	F	Married	1	Bronx
6472	F	Single	1	Bronx
6478	M	Single	1	Bronx
6480	F	Married	1	Manhattan
6484	M	Single	3	Staten Island
6488	F	Single	1	Bronx
6490	M	Single	4	Bronx
6494	M	Single	1	Brooklyn
6495	F	Single	2	Staten Island
6496	M	Married	5	Manhattan
6499	F	Married	3	Bronx
6501	F	Single	5	Manhattan
6504	M	Single	1	Staten Island
6505	M	Single	2	Bronx
6507	F	Single	1	Staten Island
6508	M	Married	1	Queens
6510	F	Married	1	Bronx
6511	M	Married	5	Bronx
6516	M	Single	2	Bronx
6518	M	Married	3	Brooklyn
6520	F	Married	1	Staten Island
6522	F	Single	2	Bronx
6523	M	Single	1	Manhattan
6524	M	Single	3	Bronx
6525	M	Married	1	Queens
6527	F	Single	5	Manhattan
6528	F	Married	5	Bronx
6529	M	Married	1	Bronx
6530	M	Single	1	Bronx
6531	F	Single	1	Bronx
6533	F	Single	4	Brooklyn
6534	F	Married	2	Manhattan
6536	F	Single	2	Queens
6537	F	Single	1	Bronx
6541	F	Single	1	Queens
6542	M	Married	4	Bronx
6544	F	Single	1	Bronx
6547	F	Married	2	Bronx
6551	F	Single	4	Manhattan
6553	M	Single	4	Manhattan
6554	F	Married	1	Bronx
6557	M	Single	1	Manhattan
6558	F	Single	2	Brooklyn
6559	M	Single	3	Manhattan
6560	F	Single	5	Bronx
6563	F	Single	4	Queens
6564	F	Married	3	Bronx
6565	F	Single	1	Bronx
6566	M	Married	1	Brooklyn
6567	F	Single	4	Bronx
6569	M	Married	2	Brooklyn
6570	F	Single	3	Manhattan
6571	F	Single	1	Manhattan
6572	M	Single	1	Manhattan
6573	F	Married	5	Manhattan
6574	F	Married	1	Bronx
6581	F	Single	2	Staten Island
6582	F	Married	2	Brooklyn
6584	F	Married	4	Bronx
6587	M	Married	5	Brooklyn
6589	F	Single	1	Bronx
6590	F	Married	1	Bronx
6592	F	Single	4	Bronx
6593	M	Single	2	Brooklyn
6595	F	Married	1	Staten Island
6597	F	Married	2	Queens
6598	F	Single	2	Manhattan
6600	F	Married	1	Brooklyn
6603	F	Married	5	Brooklyn
6604	F	Single	1	Queens
6607	M	Single	2	Bronx
6608	M	Single	2	Brooklyn
6609	M	Single	2	Bronx
6615	F	Married	2	Brooklyn
6616	M	Single	4	Manhattan
6617	F	Married	2	Bronx
6618	F	Married	4	Brooklyn
6621	M	Married	5	Bronx
6628	F	Single	2	Brooklyn
6629	F	Single	4	Staten Island
6630	F	Single	1	Manhattan
6631	M	Married	3	Queens
6632	M	Single	1	Brooklyn
6634	F	Single	2	Bronx
6635	F	Married	1	Manhattan
6640	M	Single	1	Manhattan
6641	M	Single	1	Manhattan
6642	M	Married	2	Manhattan
6644	M	Single	1	Staten Island
6645	F	Single	2	Manhattan
6646	F	Single	2	Bronx
6647	M	Single	3	Bronx
6651	M	Single	1	Manhattan
6652	F	Married	3	Manhattan
6654	F	Single	1	Manhattan
6655	F	Single	4	Manhattan
6659	F	Married	5	Bronx
6665	M	Married	5	Bronx
6666	M	Single	3	Bronx
6669	M	Married	4	Manhattan
6670	M	Single	2	Brooklyn
6675	M	Married	5	Staten Island
6677	F	Married	4	Brooklyn
6679	M	Single	1	Brooklyn
6681	M	Married	3	Bronx
6683	F	Married	5	Bronx
6684	M	Single	4	Staten Island
6685	M	Married	1	Queens
6687	M	Single	3	Bronx
6689	M	Single	1	Brooklyn
6690	F	Married	2	Bronx
6692	M	Single	4	Manhattan
6693	F	Married	2	Brooklyn
6695	M	Married	1	Staten Island
6696	F	Married	3	Brooklyn
6698	M	Married	1	Bronx
6702	F	Married	1	Brooklyn
6703	M	Single	5	Manhattan
6708	F	Married	4	Manhattan
6709	M	Single	1	Manhattan
6710	F	Married	1	Bronx
6712	M	Married	3	Manhattan
6713	M	Married	2	Bronx
6714	F	Single	3	Queens
6715	M	Single	5	Bronx
6717	F	Single	1	Brooklyn
6720	M	Married	3	Bronx
6722	M	Single	1	Brooklyn
6726	F	Single	3	Queens
6729	M	Married	1	Bronx
6730	M	Married	2	Bronx
6732	F	Married	1	Brooklyn
6733	F	Single	1	Bronx
6736	F	Single	1	Bronx
6739	F	Single	2	Manhattan
6741	F	Married	5	Manhattan
6744	M	Married	4	Bronx
6746	M	Married	4	Brooklyn
6749	M	Single	4	Brooklyn
6750	M	Married	1	Brooklyn
6751	F	Married	2	Staten Island
6754	M	Married	1	Brooklyn
6757	M	Married	1	Brooklyn
6759	M	Single	1	Staten Island
6760	F	Married	2	Bronx
6761	F	Single	4	Manhattan
6762	M	Married	1	Brooklyn
6766	M	Single	2	Manhattan
6769	F	Single	2	Brooklyn
6771	F	Married	3	Bronx
6772	M	Single	2	Manhattan
